ID,Year,LocationAbbr,Topic,Response,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Stratification,StratificationType,IndicatorId,LocationOrder,ParentStateDisplayOrder
3438247.0,2019.0,AZ,BMI Categories,Normal Weight (BMI 18.5-24.9),Crude Prevalence,31.9,,,30.1,33.6,2626.0,Overall,Overall,_BMI5CAT,5.0,5.0
3438273.0,2019.0,AZ,BMI Categories,Underweight (BMI 12.0-18.4),Crude Prevalence,2.4,,,1.7,3.1,166.0,Overall,Overall,_BMI5CAT,5.0,5.0
3442478.0,2019.0,AR,BMI Categories,Obese (BMI 30.0 - 99.8),Crude Prevalence,37.4,,,35.5,39.4,1728.0,Overall,Overall,_BMI5CAT,6.0,6.0
3442504.0,2019.0,AR,BMI Categories,Overweight (BMI 25.0-29.9),Crude Prevalence,33.2,,,31.3,35.1,1693.0,Overall,Overall,_BMI5CAT,6.0,6.0
3442530.0,2019.0,AR,BMI Categories,Normal Weight (BMI 18.5-24.9),Crude Prevalence,27.8,,,26.0,29.7,1423.0,Overall,Overall,_BMI5CAT,6.0,6.0
3442556.0,2019.0,AR,BMI Categories,Underweight (BMI 12.0-18.4),Crude Prevalence,1.6,,,1.0,2.1,78.0,Overall,Overall,_BMI5CAT,6.0,6.0
3446761.0,2019.0,CA,BMI Categories,Obese (BMI 30.0 - 99.8),Crude Prevalence,26.2,,,25.1,27.2,2844.0,Overall,Overall,_BMI5CAT,7.0,7.0
3446787.0,2019.0,CA,BMI Categories,Overweight (BMI 25.0-29.9),Crude Prevalence,36.7,,,35.5,37.9,3919.0,Overall,Overall,_BMI5CAT,7.0,7.0
3446813.0,2019.0,CA,BMI Categories,Normal Weight (BMI 18.5-24.9),Crude Prevalence,35.1,,,33.9,36.3,3601.0,Overall,Overall,_BMI5CAT,7.0,7.0
3446839.0,2019.0,CA,BMI Categories,Underweight (BMI 12.0-18.4),Crude Prevalence,2.1,,,1.7,2.5,182.0,Overall,Overall,_BMI5CAT,7.0,7.0
3451044.0,2019.0,CO,BMI Categories,Obese (BMI 30.0 - 99.8),Crude Prevalence,23.8,,,22.7,24.9,2077.0,Overall,Overall,_BMI5CAT,8.0,8.0
3451070.0,2019.0,CO,BMI Categories,Overweight (BMI 25.0-29.9),Crude Prevalence,35.3,,,34.1,36.5,3150.0,Overall,Overall,_BMI5CAT,8.0,8.0
3451096.0,2019.0,CO,BMI Categories,Normal Weight (BMI 18.5-24.9),Crude Prevalence,38.9,,,37.6,40.2,3251.0,Overall,Overall,_BMI5CAT,8.0,8.0
3451122.0,2019.0,CO,BMI Categories,Underweight (BMI 12.0-18.4),Crude Prevalence,2.0,,,1.6,2.4,166.0,Overall,Overall,_BMI5CAT,8.0,8.0
3455327.0,2019.0,CT,BMI Categories,Obese (BMI 30.0 - 99.8),Crude Prevalence,29.1,,,27.7,30.5,2312.0,Overall,Overall,_BMI5CAT,9.0,9.0
3455353.0,2019.0,CT,BMI Categories,Overweight (BMI 25.0-29.9),Crude Prevalence,36.6,,,35.1,38.0,3132.0,Overall,Overall,_BMI5CAT,9.0,9.0
3455379.0,2019.0,CT,BMI Categories,Normal Weight (BMI 18.5-24.9),Crude Prevalence,32.7,,,31.2,34.1,2674.0,Overall,Overall,_BMI5CAT,9.0,9.0
3455405.0,2019.0,CT,BMI Categories,Underweight (BMI 12.0-18.4),Crude Prevalence,1.6,,,1.3,2.0,141.0,Overall,Overall,_BMI5CAT,9.0,9.0
3459610.0,2019.0,DE,BMI Categories,Obese (BMI 30.0 - 99.8),Crude Prevalence,34.4,,,32.1,36.6,1200.0,Overall,Overall,_BMI5CAT,10.0,10.0
3459636.0,2019.0,DE,BMI Categories,Overweight (BMI 25.0-29.9),Crude Prevalence,34.5,,,32.3,36.8,1204.0,Overall,Overall,_BMI5CAT,10.0,10.0
3459662.0,2019.0,DE,BMI Categories,Normal Weight (BMI 18.5-24.9),Crude Prevalence,29.4,,,27.2,31.6,939.0,Overall,Overall,_BMI5CAT,10.0,10.0
3459688.0,2019.0,DE,BMI Categories,Underweight (BMI 12.0-18.4),Crude Prevalence,1.7,,,1.1,2.3,58.0,Overall,Overall,_BMI5CAT,10.0,10.0
3463893.0,2019.0,DC,BMI Categories,Obese (BMI 30.0 - 99.8),Crude Prevalence,23.8,,,21.7,25.9,646.0,Overall,Overall,_BMI5CAT,11.0,11.0
3463919.0,2019.0,DC,BMI Categories,Overweight (BMI 25.0-29.9),Crude Prevalence,32.1,,,29.7,34.5,804.0,Overall,Overall,_BMI5CAT,11.0,11.0
3463945.0,2019.0,DC,BMI Categories,Normal Weight (BMI 18.5-24.9),Crude Prevalence,42.4,,,39.8,45.0,886.0,Overall,Overall,_BMI5CAT,11.0,11.0
3463971.0,2019.0,DC,BMI Categories,Underweight (BMI 12.0-18.4),Crude Prevalence,1.7,,,1.0,2.5,31.0,Overall,Overall,_BMI5CAT,11.0,11.0
3468176.0,2019.0,FL,BMI Categories,Obese (BMI 30.0 - 99.8),Crude Prevalence,27.0,,,25.6,28.5,4650.0,Overall,Overall,_BMI5CAT,12.0,12.0
3468202.0,2019.0,FL,BMI Categories,Overweight (BMI 25.0-29.9),Crude Prevalence,37.6,,,35.9,39.3,5424.0,Overall,Overall,_BMI5CAT,12.0,12.0
3468228.0,2019.0,FL,BMI Categories,Normal Weight (BMI 18.5-24.9),Crude Prevalence,32.8,,,31.2,34.5,4676.0,Overall,Overall,_BMI5CAT,12.0,12.0
3468254.0,2019.0,FL,BMI Categories,Underweight (BMI 12.0-18.4),Crude Prevalence,2.6,,,2.0,3.2,341.0,Overall,Overall,_BMI5CAT,12.0,12.0
3472459.0,2019.0,GA,BMI Categories,Obese (BMI 30.0 - 99.8),Crude Prevalence,33.1,,,31.2,35.0,2175.0,Overall,Overall,_BMI5CAT,13.0,13.0
3472485.0,2019.0,GA,BMI Categories,Overweight (BMI 25.0-29.9),Crude Prevalence,33.9,,,32.0,35.8,2225.0,Overall,Overall,_BMI5CAT,13.0,13.0
3472511.0,2019.0,GA,BMI Categories,Normal Weight (BMI 18.5-24.9),Crude Prevalence,30.6,,,28.8,32.5,1934.0,Overall,Overall,_BMI5CAT,13.0,13.0
3472537.0,2019.0,GA,BMI Categories,Underweight (BMI 12.0-18.4),Crude Prevalence,2.4,,,1.7,3.1,136.0,Overall,Overall,_BMI5CAT,13.0,13.0
3476742.0,2019.0,HI,BMI Categories,Obese (BMI 30.0 - 99.8),Crude Prevalence,25.0,,,23.7,26.3,1823.0,Overall,Overall,_BMI5CAT,14.0,14.0
3476768.0,2019.0,HI,BMI Categories,Overweight (BMI 25.0-29.9),Crude Prevalence,33.2,,,31.7,34.7,2411.0,Overall,Overall,_BMI5CAT,14.0,14.0
3476794.0,2019.0,HI,BMI Categories,Normal Weight (BMI 18.5-24.9),Crude Prevalence,38.7,,,37.3,40.2,2892.0,Overall,Overall,_BMI5CAT,14.0,14.0
3476820.0,2019.0,HI,BMI Categories,Underweight (BMI 12.0-18.4),Crude Prevalence,3.1,,,2.6,3.6,215.0,Overall,Overall,_BMI5CAT,14.0,14.0
3481025.0,2019.0,ID,BMI Categories,Obese (BMI 30.0 - 99.8),Crude Prevalence,29.5,,,27.5,31.4,1514.0,Overall,Overall,_BMI5CAT,15.0,15.0
3481051.0,2019.0,ID,BMI Categories,Overweight (BMI 25.0-29.9),Crude Prevalence,34.8,,,32.7,36.9,1715.0,Overall,Overall,_BMI5CAT,15.0,15.0
3481077.0,2019.0,ID,BMI Categories,Normal Weight (BMI 18.5-24.9),Crude Prevalence,34.0,,,31.9,36.2,1608.0,Overall,Overall,_BMI5CAT,15.0,15.0
3481103.0,2019.0,ID,BMI Categories,Underweight (BMI 12.0-18.4),Crude Prevalence,1.7,,,1.1,2.4,88.0,Overall,Overall,_BMI5CAT,15.0,15.0
3485308.0,2019.0,IL,BMI Categories,Obese (BMI 30.0 - 99.8),Crude Prevalence,31.6,,,30.1,33.1,1634.0,Overall,Overall,_BMI5CAT,16.0,16.0
3485334.0,2019.0,IL,BMI Categories,Overweight (BMI 25.0-29.9),Crude Prevalence,34.1,,,32.6,35.6,1810.0,Overall,Overall,_BMI5CAT,16.0,16.0
3485360.0,2019.0,IL,BMI Categories,Normal Weight (BMI 18.5-24.9),Crude Prevalence,32.6,,,31.1,34.2,1660.0,Overall,Overall,_BMI5CAT,16.0,16.0
3485386.0,2019.0,IL,BMI Categories,Underweight (BMI 12.0-18.4),Crude Prevalence,1.7,,,1.3,2.1,84.0,Overall,Overall,_BMI5CAT,16.0,16.0
3489591.0,2019.0,IN,BMI Categories,Obese (BMI 30.0 - 99.8),Crude Prevalence,35.3,,,34.0,36.7,2786.0,Overall,Overall,_BMI5CAT,17.0,17.0
3489617.0,2019.0,IN,BMI Categories,Overweight (BMI 25.0-29.9),Crude Prevalence,33.8,,,32.5,35.1,2838.0,Overall,Overall,_BMI5CAT,17.0,17.0
3489643.0,2019.0,IN,BMI Categories,Normal Weight (BMI 18.5-24.9),Crude Prevalence,28.8,,,27.5,30.1,2233.0,Overall,Overall,_BMI5CAT,17.0,17.0
3489669.0,2019.0,IN,BMI Categories,Underweight (BMI 12.0-18.4),Crude Prevalence,2.1,,,1.7,2.5,160.0,Overall,Overall,_BMI5CAT,17.0,17.0
3493874.0,2019.0,IA,BMI Categories,Obese (BMI 30.0 - 99.8),Crude Prevalence,33.9,,,32.8,35.1,3146.0,Overall,Overall,_BMI5CAT,18.0,18.0
3493900.0,2019.0,IA,BMI Categories,Overweight (BMI 25.0-29.9),Crude Prevalence,34.4,,,33.2,35.5,3128.0,Overall,Overall,_BMI5CAT,18.0,18.0
3493926.0,2019.0,IA,BMI Categories,Normal Weight (BMI 18.5-24.9),Crude Prevalence,30.1,,,29.0,31.3,2528.0,Overall,Overall,_BMI5CAT,18.0,18.0
3493952.0,2019.0,IA,BMI Categories,Underweight (BMI 12.0-18.4),Crude Prevalence,1.6,,,1.3,1.9,136.0,Overall,Overall,_BMI5CAT,18.0,18.0
3498157.0,2019.0,KS,BMI Categories,Obese (BMI 30.0 - 99.8),Crude Prevalence,35.2,,,34.0,36.4,3619.0,Overall,Overall,_BMI5CAT,19.0,19.0
3498183.0,2019.0,KS,BMI Categories,Overweight (BMI 25.0-29.9),Crude Prevalence,34.7,,,33.6,35.9,3630.0,Overall,Overall,_BMI5CAT,19.0,19.0
3498209.0,2019.0,KS,BMI Categories,Normal Weight (BMI 18.5-24.9),Crude Prevalence,28.1,,,27.0,29.2,2870.0,Overall,Overall,_BMI5CAT,19.0,19.0
3498235.0,2019.0,KS,BMI Categories,Underweight (BMI 12.0-18.4),Crude Prevalence,1.9,,,1.6,2.3,175.0,Overall,Overall,_BMI5CAT,19.0,19.0
3502440.0,2019.0,KY,BMI Categories,Obese (BMI 30.0 - 99.8),Crude Prevalence,36.5,,,34.7,38.2,2813.0,Overall,Overall,_BMI5CAT,20.0,20.0
3502466.0,2019.0,KY,BMI Categories,Overweight (BMI 25.0-29.9),Crude Prevalence,35.4,,,33.6,37.1,2706.0,Overall,Overall,_BMI5CAT,20.0,20.0
3502492.0,2019.0,KY,BMI Categories,Normal Weight (BMI 18.5-24.9),Crude Prevalence,26.4,,,24.7,28.0,1840.0,Overall,Overall,_BMI5CAT,20.0,20.0
3502518.0,2019.0,KY,BMI Categories,Underweight (BMI 12.0-18.4),Crude Prevalence,1.8,,,1.3,2.4,109.0,Overall,Overall,_BMI5CAT,20.0,20.0
3506723.0,2019.0,LA,BMI Categories,Obese (BMI 30.0 - 99.8),Crude Prevalence,35.9,,,34.1,37.7,1590.0,Overall,Overall,_BMI5CAT,21.0,21.0
3506749.0,2019.0,LA,BMI Categories,Overweight (BMI 25.0-29.9),Crude Prevalence,35.0,,,33.2,36.8,1488.0,Overall,Overall,_BMI5CAT,21.0,21.0
3506775.0,2019.0,LA,BMI Categories,Normal Weight (BMI 18.5-24.9),Crude Prevalence,27.2,,,25.5,28.8,1149.0,Overall,Overall,_BMI5CAT,21.0,21.0
3506801.0,2019.0,LA,BMI Categories,Underweight (BMI 12.0-18.4),Crude Prevalence,1.9,,,1.4,2.5,71.0,Overall,Overall,_BMI5CAT,21.0,21.0
3511006.0,2019.0,ME,BMI Categories,Obese (BMI 30.0 - 99.8),Crude Prevalence,31.7,,,30.2,33.1,3235.0,Overall,Overall,_BMI5CAT,22.0,22.0
3511032.0,2019.0,ME,BMI Categories,Overweight (BMI 25.0-29.9),Crude Prevalence,33.8,,,32.3,35.3,3717.0,Overall,Overall,_BMI5CAT,22.0,22.0
3511058.0,2019.0,ME,BMI Categories,Normal Weight (BMI 18.5-24.9),Crude Prevalence,32.5,,,31.0,34.1,3328.0,Overall,Overall,_BMI5CAT,22.0,22.0
3511084.0,2019.0,ME,BMI Categories,Underweight (BMI 12.0-18.4),Crude Prevalence,2.1,,,1.5,2.6,175.0,Overall,Overall,_BMI5CAT,22.0,22.0
3515289.0,2019.0,MD,BMI Categories,Obese (BMI 30.0 - 99.8),Crude Prevalence,32.3,,,31.1,33.4,5207.0,Overall,Overall,_BMI5CAT,23.0,23.0
3515315.0,2019.0,MD,BMI Categories,Overweight (BMI 25.0-29.9),Crude Prevalence,34.4,,,33.3,35.5,5688.0,Overall,Overall,_BMI5CAT,23.0,23.0
3515341.0,2019.0,MD,BMI Categories,Normal Weight (BMI 18.5-24.9),Crude Prevalence,31.4,,,30.2,32.6,4723.0,Overall,Overall,_BMI5CAT,23.0,23.0
3515367.0,2019.0,MD,BMI Categories,Underweight (BMI 12.0-18.4),Crude Prevalence,2.0,,,1.6,2.4,246.0,Overall,Overall,_BMI5CAT,23.0,23.0
3519572.0,2019.0,MA,BMI Categories,Obese (BMI 30.0 - 99.8),Crude Prevalence,25.2,,,23.8,26.5,1718.0,Overall,Overall,_BMI5CAT,24.0,24.0
3519598.0,2019.0,MA,BMI Categories,Overweight (BMI 25.0-29.9),Crude Prevalence,34.5,,,33.1,35.9,2468.0,Overall,Overall,_BMI5CAT,24.0,24.0
3519624.0,2019.0,MA,BMI Categories,Normal Weight (BMI 18.5-24.9),Crude Prevalence,38.2,,,36.8,39.7,2469.0,Overall,Overall,_BMI5CAT,24.0,24.0
3519650.0,2019.0,MA,BMI Categories,Underweight (BMI 12.0-18.4),Crude Prevalence,2.1,,,1.6,2.6,132.0,Overall,Overall,_BMI5CAT,24.0,24.0
3523855.0,2019.0,MI,BMI Categories,Obese (BMI 30.0 - 99.8),Crude Prevalence,36.0,,,34.7,37.2,3481.0,Overall,Overall,_BMI5CAT,25.0,25.0
3523881.0,2019.0,MI,BMI Categories,Overweight (BMI 25.0-29.9),Crude Prevalence,34.4,,,33.1,35.6,3491.0,Overall,Overall,_BMI5CAT,25.0,25.0
3523907.0,2019.0,MI,BMI Categories,Normal Weight (BMI 18.5-24.9),Crude Prevalence,28.0,,,26.8,29.3,2742.0,Overall,Overall,_BMI5CAT,25.0,25.0
3523933.0,2019.0,MI,BMI Categories,Underweight (BMI 12.0-18.4),Crude Prevalence,1.7,,,1.3,2.0,143.0,Overall,Overall,_BMI5CAT,25.0,25.0
3528138.0,2019.0,MN,BMI Categories,Obese (BMI 30.0 - 99.8),Crude Prevalence,30.1,,,29.2,31.0,4387.0,Overall,Overall,_BMI5CAT,26.0,26.0
3528164.0,2019.0,MN,BMI Categories,Overweight (BMI 25.0-29.9),Crude Prevalence,35.4,,,34.5,36.4,5177.0,Overall,Overall,_BMI5CAT,26.0,26.0
3528190.0,2019.0,MN,BMI Categories,Normal Weight (BMI 18.5-24.9),Crude Prevalence,32.7,,,31.7,33.6,4367.0,Overall,Overall,_BMI5CAT,26.0,26.0
3528216.0,2019.0,MN,BMI Categories,Underweight (BMI 12.0-18.4),Crude Prevalence,1.8,,,1.5,2.1,208.0,Overall,Overall,_BMI5CAT,26.0,26.0
3532421.0,2019.0,MS,BMI Categories,Obese (BMI 30.0 - 99.8),Crude Prevalence,40.8,,,39.0,42.7,1965.0,Overall,Overall,_BMI5CAT,27.0,27.0
3532447.0,2019.0,MS,BMI Categories,Overweight (BMI 25.0-29.9),Crude Prevalence,31.9,,,30.1,33.7,1541.0,Overall,Overall,_BMI5CAT,27.0,27.0
3532473.0,2019.0,MS,BMI Categories,Normal Weight (BMI 18.5-24.9),Crude Prevalence,25.4,,,23.7,27.1,1147.0,Overall,Overall,_BMI5CAT,27.0,27.0
3532499.0,2019.0,MS,BMI Categories,Underweight (BMI 12.0-18.4),Crude Prevalence,1.9,,,1.3,2.4,84.0,Overall,Overall,_BMI5CAT,27.0,27.0
3536704.0,2019.0,MO,BMI Categories,Obese (BMI 30.0 - 99.8),Crude Prevalence,34.8,,,33.2,36.4,2336.0,Overall,Overall,_BMI5CAT,28.0,28.0
3536730.0,2019.0,MO,BMI Categories,Overweight (BMI 25.0-29.9),Crude Prevalence,33.3,,,31.7,34.9,2302.0,Overall,Overall,_BMI5CAT,28.0,28.0
3536756.0,2019.0,MO,BMI Categories,Normal Weight (BMI 18.5-24.9),Crude Prevalence,30.3,,,28.8,31.9,1963.0,Overall,Overall,_BMI5CAT,28.0,28.0
3536782.0,2019.0,MO,BMI Categories,Underweight (BMI 12.0-18.4),Crude Prevalence,1.6,,,1.2,2.0,125.0,Overall,Overall,_BMI5CAT,28.0,28.0
3540987.0,2019.0,MT,BMI Categories,Obese (BMI 30.0 - 99.8),Crude Prevalence,28.3,,,27.0,29.7,1807.0,Overall,Overall,_BMI5CAT,29.0,29.0
3541013.0,2019.0,MT,BMI Categories,Overweight (BMI 25.0-29.9),Crude Prevalence,36.4,,,34.9,37.8,2239.0,Overall,Overall,_BMI5CAT,29.0,29.0
3541039.0,2019.0,MT,BMI Categories,Normal Weight (BMI 18.5-24.9),Crude Prevalence,33.9,,,32.4,35.3,1915.0,Overall,Overall,_BMI5CAT,29.0,29.0
3541065.0,2019.0,MT,BMI Categories,Underweight (BMI 12.0-18.4),Crude Prevalence,1.4,,,1.1,1.8,82.0,Overall,Overall,_BMI5CAT,29.0,29.0
3545270.0,2019.0,NE,BMI Categories,Obese (BMI 30.0 - 99.8),Crude Prevalence,34.1,,,33.0,35.2,5293.0,Overall,Overall,_BMI5CAT,30.0,30.0
3545296.0,2019.0,NE,BMI Categories,Overweight (BMI 25.0-29.9),Crude Prevalence,34.9,,,33.8,36.0,5262.0,Overall,Overall,_BMI5CAT,30.0,30.0
3545322.0,2019.0,NE,BMI Categories,Normal Weight (BMI 18.5-24.9),Crude Prevalence,29.5,,,28.4,30.6,3979.0,Overall,Overall,_BMI5CAT,30.0,30.0
3545348.0,2019.0,NE,BMI Categories,Underweight (BMI 12.0-18.4),Crude Prevalence,1.5,,,1.2,1.8,176.0,Overall,Overall,_BMI5CAT,30.0,30.0
3549553.0,2019.0,NV,BMI Categories,Obese (BMI 30.0 - 99.8),Crude Prevalence,30.6,,,28.1,33.0,781.0,Overall,Overall,_BMI5CAT,31.0,31.0
3549579.0,2019.0,NV,BMI Categories,Overweight (BMI 25.0-29.9),Crude Prevalence,37.2,,,34.5,39.8,924.0,Overall,Overall,_BMI5CAT,31.0,31.0
3549605.0,2019.0,NV,BMI Categories,Normal Weight (BMI 18.5-24.9),Crude Prevalence,29.9,,,27.4,32.3,825.0,Overall,Overall,_BMI5CAT,31.0,31.0
3549631.0,2019.0,NV,BMI Categories,Underweight (BMI 12.0-18.4),Crude Prevalence,2.4,,,1.5,3.3,50.0,Overall,Overall,_BMI5CAT,31.0,31.0
3553836.0,2019.0,NH,BMI Categories,Obese (BMI 30.0 - 99.8),Crude Prevalence,31.8,,,29.9,33.6,1567.0,Overall,Overall,_BMI5CAT,32.0,32.0
3553862.0,2019.0,NH,BMI Categories,Overweight (BMI 25.0-29.9),Crude Prevalence,35.9,,,34.1,37.8,1943.0,Overall,Overall,_BMI5CAT,32.0,32.0
3553888.0,2019.0,NH,BMI Categories,Normal Weight (BMI 18.5-24.9),Crude Prevalence,30.8,,,29.0,32.6,1638.0,Overall,Overall,_BMI5CAT,32.0,32.0
3553914.0,2019.0,NH,BMI Categories,Underweight (BMI 12.0-18.4),Crude Prevalence,1.5,,,0.9,2.0,72.0,Overall,Overall,_BMI5CAT,32.0,32.0
3558119.0,2019.0,NM,BMI Categories,Obese (BMI 30.0 - 99.8),Crude Prevalence,31.7,,,30.0,33.5,1686.0,Overall,Overall,_BMI5CAT,34.0,34.0
3558145.0,2019.0,NM,BMI Categories,Overweight (BMI 25.0-29.9),Crude Prevalence,34.4,,,32.6,36.1,1983.0,Overall,Overall,_BMI5CAT,34.0,34.0
3558171.0,2019.0,NM,BMI Categories,Normal Weight (BMI 18.5-24.9),Crude Prevalence,32.4,,,30.7,34.2,1787.0,Overall,Overall,_BMI5CAT,34.0,34.0
3558197.0,2019.0,NM,BMI Categories,Underweight (BMI 12.0-18.4),Crude Prevalence,1.5,,,1.1,1.9,102.0,Overall,Overall,_BMI5CAT,34.0,34.0
3562402.0,2019.0,NY,BMI Categories,Obese (BMI 30.0 - 99.8),Crude Prevalence,27.1,,,26.0,28.2,3680.0,Overall,Overall,_BMI5CAT,35.0,35.0
3562428.0,2019.0,NY,BMI Categories,Overweight (BMI 25.0-29.9),Crude Prevalence,36.1,,,34.8,37.3,4573.0,Overall,Overall,_BMI5CAT,35.0,35.0
3562454.0,2019.0,NY,BMI Categories,Normal Weight (BMI 18.5-24.9),Crude Prevalence,35.1,,,33.8,36.3,4142.0,Overall,Overall,_BMI5CAT,35.0,35.0
3562480.0,2019.0,NY,BMI Categories,Underweight (BMI 12.0-18.4),Crude Prevalence,1.8,,,1.5,2.1,236.0,Overall,Overall,_BMI5CAT,35.0,35.0
3566685.0,2019.0,NC,BMI Categories,Obese (BMI 30.0 - 99.8),Crude Prevalence,34.0,,,32.2,35.7,1312.0,Overall,Overall,_BMI5CAT,36.0,36.0
3566711.0,2019.0,NC,BMI Categories,Overweight (BMI 25.0-29.9),Crude Prevalence,35.6,,,33.9,37.4,1408.0,Overall,Overall,_BMI5CAT,36.0,36.0
3566737.0,2019.0,NC,BMI Categories,Normal Weight (BMI 18.5-24.9),Crude Prevalence,28.6,,,26.9,30.2,1086.0,Overall,Overall,_BMI5CAT,36.0,36.0
3566763.0,2019.0,NC,BMI Categories,Underweight (BMI 12.0-18.4),Crude Prevalence,1.8,,,1.3,2.3,65.0,Overall,Overall,_BMI5CAT,36.0,36.0
3570968.0,2019.0,ND,BMI Categories,Obese (BMI 30.0 - 99.8),Crude Prevalence,34.8,,,33.0,36.7,1830.0,Overall,Overall,_BMI5CAT,37.0,37.0
3570994.0,2019.0,ND,BMI Categories,Overweight (BMI 25.0-29.9),Crude Prevalence,35.5,,,33.6,37.3,1915.0,Overall,Overall,_BMI5CAT,37.0,37.0
3571020.0,2019.0,ND,BMI Categories,Normal Weight (BMI 18.5-24.9),Crude Prevalence,28.5,,,26.6,30.3,1367.0,Overall,Overall,_BMI5CAT,37.0,37.0
3571046.0,2019.0,ND,BMI Categories,Underweight (BMI 12.0-18.4),Crude Prevalence,1.3,,,0.8,1.7,62.0,Overall,Overall,_BMI5CAT,37.0,37.0
3575251.0,2019.0,OH,BMI Categories,Obese (BMI 30.0 - 99.8),Crude Prevalence,34.8,,,33.5,36.1,4534.0,Overall,Overall,_BMI5CAT,38.0,38.0
3575277.0,2019.0,OH,BMI Categories,Overweight (BMI 25.0-29.9),Crude Prevalence,34.5,,,33.2,35.9,4322.0,Overall,Overall,_BMI5CAT,38.0,38.0
3575303.0,2019.0,OH,BMI Categories,Normal Weight (BMI 18.5-24.9),Crude Prevalence,29.0,,,27.6,30.3,3311.0,Overall,Overall,_BMI5CAT,38.0,38.0
3575329.0,2019.0,OH,BMI Categories,Underweight (BMI 12.0-18.4),Crude Prevalence,1.7,,,1.4,2.1,218.0,Overall,Overall,_BMI5CAT,38.0,38.0
3579534.0,2019.0,OK,BMI Categories,Obese (BMI 30.0 - 99.8),Crude Prevalence,36.8,,,35.2,38.4,2091.0,Overall,Overall,_BMI5CAT,39.0,39.0
3579560.0,2019.0,OK,BMI Categories,Overweight (BMI 25.0-29.9),Crude Prevalence,34.6,,,33.1,36.2,2057.0,Overall,Overall,_BMI5CAT,39.0,39.0
3579586.0,2019.0,OK,BMI Categories,Normal Weight (BMI 18.5-24.9),Crude Prevalence,26.3,,,24.8,27.7,1498.0,Overall,Overall,_BMI5CAT,39.0,39.0
3579612.0,2019.0,OK,BMI Categories,Underweight (BMI 12.0-18.4),Crude Prevalence,2.3,,,1.7,2.9,102.0,Overall,Overall,_BMI5CAT,39.0,39.0
3583817.0,2019.0,OR,BMI Categories,Obese (BMI 30.0 - 99.8),Crude Prevalence,29.0,,,27.5,30.4,1637.0,Overall,Overall,_BMI5CAT,40.0,40.0
3583843.0,2019.0,OR,BMI Categories,Overweight (BMI 25.0-29.9),Crude Prevalence,34.9,,,33.4,36.4,2002.0,Overall,Overall,_BMI5CAT,40.0,40.0
3583869.0,2019.0,OR,BMI Categories,Normal Weight (BMI 18.5-24.9),Crude Prevalence,34.0,,,32.5,35.6,1807.0,Overall,Overall,_BMI5CAT,40.0,40.0
3583895.0,2019.0,OR,BMI Categories,Underweight (BMI 12.0-18.4),Crude Prevalence,2.1,,,1.6,2.5,102.0,Overall,Overall,_BMI5CAT,40.0,40.0
3588100.0,2019.0,PA,BMI Categories,Obese (BMI 30.0 - 99.8),Crude Prevalence,33.2,,,31.7,34.7,2001.0,Overall,Overall,_BMI5CAT,41.0,41.0
3588126.0,2019.0,PA,BMI Categories,Overweight (BMI 25.0-29.9),Crude Prevalence,35.2,,,33.6,36.7,2198.0,Overall,Overall,_BMI5CAT,41.0,41.0
3588152.0,2019.0,PA,BMI Categories,Normal Weight (BMI 18.5-24.9),Crude Prevalence,29.8,,,28.3,31.3,1841.0,Overall,Overall,_BMI5CAT,41.0,41.0
3588178.0,2019.0,PA,BMI Categories,Underweight (BMI 12.0-18.4),Crude Prevalence,1.8,,,1.4,2.2,98.0,Overall,Overall,_BMI5CAT,41.0,41.0
3592383.0,2019.0,RI,BMI Categories,Obese (BMI 30.0 - 99.8),Crude Prevalence,30.0,,,28.2,31.8,1598.0,Overall,Overall,_BMI5CAT,42.0,42.0
3592409.0,2019.0,RI,BMI Categories,Overweight (BMI 25.0-29.9),Crude Prevalence,34.4,,,32.5,36.3,1969.0,Overall,Overall,_BMI5CAT,42.0,42.0
3592435.0,2019.0,RI,BMI Categories,Normal Weight (BMI 18.5-24.9),Crude Prevalence,33.9,,,32.0,35.8,1807.0,Overall,Overall,_BMI5CAT,42.0,42.0
3592461.0,2019.0,RI,BMI Categories,Underweight (BMI 12.0-18.4),Crude Prevalence,1.7,,,1.2,2.3,90.0,Overall,Overall,_BMI5CAT,42.0,42.0
3596666.0,2019.0,SC,BMI Categories,Obese (BMI 30.0 - 99.8),Crude Prevalence,35.4,,,33.8,36.9,2269.0,Overall,Overall,_BMI5CAT,43.0,43.0
3596692.0,2019.0,SC,BMI Categories,Overweight (BMI 25.0-29.9),Crude Prevalence,33.9,,,32.4,35.5,2356.0,Overall,Overall,_BMI5CAT,43.0,43.0
3596718.0,2019.0,SC,BMI Categories,Normal Weight (BMI 18.5-24.9),Crude Prevalence,28.7,,,27.2,30.2,1877.0,Overall,Overall,_BMI5CAT,43.0,43.0
3596744.0,2019.0,SC,BMI Categories,Underweight (BMI 12.0-18.4),Crude Prevalence,2.0,,,1.5,2.5,125.0,Overall,Overall,_BMI5CAT,43.0,43.0
3600949.0,2019.0,SD,BMI Categories,Obese (BMI 30.0 - 99.8),Crude Prevalence,33.0,,,30.5,35.4,2060.0,Overall,Overall,_BMI5CAT,44.0,44.0
